AcresBurned,AdminUnit,ArchiveYear,Counties,Extinguished date,extinguish time,Fatalities,Latitude,Location,Longitude,Name,SearchDescription,Started date,Start Time,StructuresDamaged,StructuresDestroyed
40,CAL FIRE Riverside County Fire,2018,Riverside,1/4/2019,09:36:00Z,,33.56921,"Off Martinez Road & Avenue 66, Thermal",-116.154398,Martinez Fire,"The Martinez Fire started on July 23, 2018 off Martinez Road & Avenue 66, Thermal (Riverside County). The fire was contained on July 28, 2018 to 40 acres.",7/23/2018,14:55:00Z,,
38,Redding City Fire,2018,Shasta,1/4/2019,08:53:00Z,,40.60866,"Lake Blvd & Masonic Ave, Redding",-122.38366,Masonic Fire,"The Masonic Fire started on October 14, 2018 off Lake Blvd & Masonic Ave, Redding (Shasta County) and burned 38 acres. It was contained on October 14, 2018.",10/14/2018,11:33:00Z,,
16,CAL FIRE San Bernardino Unit,2017,San Bernardino,1/9/2018,10:22:00Z,,34.04412,"Big Morongo Canyon Preserve, Morongo Valley",-116.55326,Matz Fire,"The Matz Fire started on May 29, 2017, in Big Morongo Canyon Preserve, Morongo Valley, in San Bernardino County and burned 16 acres.",5/29/2017,01:20:00Z,,
12,CAL FIRE Butte County Fire Unit ,2019,Butte,6/29/2019,18:20:00Z,,39.32889,"Off Craig Access Road, Near Lake Oroville ",-121.23431,Mayberry Fire ,"Mayberry Fire started on June 29,2019 off of Craig Access Road, near Lake Oroville in Butte County.",6/29/2019,22:07:59Z,,
3505,CAL FIRE Sonoma-Lake-Napa Unit,2013,Sonoma,11/27/2013,18:15:00Z,,38.8167,"The Geysers area, 10 miles northeast of Geyserville",-122.8498,McCabe Fire,"The McCabe Fire is burning in The Geysers area, east of Cloverdale, Sonoma County.",11/22/2013,02:04:00Z,,1
30,CAL FIRE Nevada-Yuba-Placer Unit,2015,Nevada,9/21/2015,14:36:00Z,,39.081,"off McCourtney Rd & Perimeter Rd, east of Camp Far West Reservoir ",-121.194,McCourtney Fire,"McCourtney Fire started on September 21, 2015 off McCourtney Rd & Perimeter Rd, east of Camp Far West Reservoir (Nevada County).",9/22/2015,07:00:00Z,,
76,CAL FIRE Nevada-Yuba-Placer Unit,2017,Nevada,2/9/2018,09:52:00Z,,39.19325,"McCourtney Rd and Hwy 20, Grass Valley",-121.08406,McCourtney Fire (Wind Complex),"The McCourtney Fire started on October 09, 2017 off Cascade Way and Marysville Rd, north of Collins Lake in Nevada County. The McCourtney Fire is a part of the Wind Complex and October 2017 Fire Siege. The McCourtney Fire burned 76 acres.  ",10/9/2017,00:00:00Z,2,13
73,CAL FIRE Nevada-Placer-Yuba Unit,2013,Yuba,7/8/2013,17:30:00Z,,39.206,"off Highway 20 and McGanney Lane, west of Smartsville",-121.31634,McGanney Fire,"The McGanney Fire burned in July 2013 off Highway 20 and McGanney Lane, west of Smartsville in Yuba County. ",7/8/2013,09:59:00Z,,
1764,CAL FIRE San Luis Obispo County ,2019,San Luis Obispo,6/24/2019,10:25:00Z,,35.66318,"Highway 46 East and McMillan Canyon Road, North of Shandon",-120.41128,McMillan Fire,"#McMillanFire off HWY 46 East and McMillan Canyon Road, North of Shandon in San Luis Obispo County. This fire was contained on June 14, 2019.",6/12/2019,12:48:00Z,,
200,Santa Barbara County Fire,2019,Santa Barbara,9/14/2019,08:00:00Z,,34.630919,"McMurray Rd and Hwy 101, north of Buellton",-120.187368,McMurray Fire,"The McMurray fire started on September 9, 2019 at McMurray Rd and Hwy 101, north of Buellton in Santa Barbara County.",9/9/2019,17:42:43Z,,
21,CAL FIRE / Riverside County Fire,2018,Riverside,1/3/2019,09:46:00Z,,33.86439,"Tin Mine Rd, north of the Cajalco Expressway",-117.48144,Meadow Fire,"The Meadow Fire started on April 9, 2018 off Tin Mine Rd, north of the Cajalco Expressway (Riverside County) and burned 21 acres.",4/9/2018,18:18:00Z,,
81,CAL FIRE / Riverside County Fire,2019,Riverside,7/17/2019,21:29:00Z,,33.514658,Highway 371 near Lake Riverside Drive,-116.7884,Meadow Fire,"The Meadow Fire started on July 16, 2019 in the area of Highway 371 X Lake Riverside Drive in Aguanga, in Riverside County.",7/16/2019,13:45:43Z,,
4347,Sequoia National Forest,2016,Tulare,12/19/2016,13:30:00Z,,35.984,"	East of Trail of 100 Giants between Lloyd Meadow Road and Western Divide Highway.",-118.551,Meadow Fire,"Meadow Fire, Sequoia National Forest, Tulare County",10/29/2016,11:15:00Z,,
103,Davis Creek Fire Department,2019,Modoc,8/2/2019,21:39:00Z,,41.43783,"County Road 48 and Highway 395, northeast of Alturas",-120.23976,Meadow Fire (Not a CAL FIRE incident),"The Meadow Fire started August 2, 2019 off County Road 48 and Highway 395, northeast of Alturas in Modoc County.",8/2/2019,16:53:18Z,,
12,CAL FIRE Siskiyou Unit,2018,Siskiyou,1/4/2019,10:13:00Z,,41.64805,"Meamber Creek Road, 8 miles west of Fort Jones",-122.98442,Meamber Fire,"The Meamber Fire started on June 4, 2018 off Meamber Creek Road, west of Fort Jones in Siskiyou County. The fire burned 12 acres and was 100% contained on June 5, 2018.",6/4/2018,15:08:00Z,,
35,CAL FIRE / Riverside County Fire,2017,Riverside,1/9/2018,13:28:00Z,,33.74925,Hy 74 and Melba Avenue,-117.10301,Melba Fire,"The Melba Fire started in September 29, 2017 off Highway 74 and Melba Avenue and burned 35 acres. ",9/29/2017,18:01:00Z,,
50,CAL FIRE Mendocino Unit,2015,Mendocino,8/3/2015,08:55:00Z,,39.43301,Community of Willits and Brooktrails,-123.36316,Mendocino Lightning Fires,"The Mendocino Lightning Fires started on July 30, 2015 and was a total of 6 fires that burned 50 acres near the communities of Willits and Brooktrails in Mendocino County.",7/30/2015,13:36:00Z,,
210,CAL FIRE Madera- Mariposa- Merced Unit ,2019,Merced,7/2/2019,15:51:00Z,,37.312877,"Off of Merced Fall Road and La Grange Road, East of Snelling",-120.242411,Merced Fire ,"Merced Fire started on June 29, 2019 off of Merced Fall Road and La Grange Road, East of Snelling in Merced County. It was contained on July 2, 2019.",6/29/2019,15:09:52Z,,
95,CAL FIRE San Benito-Monterey Unit,2016,San Benito,7/10/2016,19:30:00Z,,36.7061293,"off of New Idria Rd & Panoche Rd, south of Mercey Hot Springs ",-120.8599159,Mercury Fire,"Mercury Fire started on July 9, 2016 off of off of New Idria Rd & Panoche Rd, south of Mercey Hot Springs (San Benito County) and burned 95 acres.",7/9/2016,12:43:00Z,,
50,CAL FIRE Butte Unit,2019,Butte,5/8/2019,08:47:00Z,,39.85484,"Off Munjar Rd, north of Chico",-121.905,Meridian Fire,"The Meridian Fire started on May 1, 2019 off Munjar Lane, north of Chico (Butte County).",5/1/2019,16:46:00Z,,
40,City of Moraga,2019,Contra Costa,10/10/2019,12:00:00Z,,37.828267,"Merrill Circle N and Merrill Dr, Moraga",-122.103867,Merrill Fire,"The Merrill Fire started October 10, 2019 off Merrill Circle N and Merrill Dr, Moraga in Contra Costa county.",10/10/2019,06:42:19Z,,
50,Santa Barbara County Fire,2017,Santa Barbara,1/9/2018,11:59:00Z,,34.72379,"Zaca Station Road and Foxen Canyon Road, north of Los Olivos",-120.13249,Mesa Fire,"The Mesa Fire started on July 17, 2017 off of Zaca Station Road and Foxen Canyon Road, 4 miles north of Los Olivos (Santa Barbara County) and burned 50 acres.",7/17/2017,14:55:00Z,,
448,Kern County Fire Department,2019,Kern,,,,35.60989,"near Quail Dr and Bobcat Dr in the Kern River Valley, South of Lake Isabela",-118.41204,Mesa Fire ,"The Mesa Fire started July 31, 2019 near Quail Dr and Bobcat Dr in the Kern River Valley, South of Lake Isabela in Kern County.",7/31/2019,17:13:53Z,,
400,CAL FIRE San Benito-Monterey Unit,2018,Monterey,1/4/2019,09:04:00Z,,36.35502,"Metz Road and Topo Road, east of Greenfield",-121.1563,Metz Fire,"The Metz Fire started on September 13, 2018 off Metz Road and Topo Road, east of Greenfield in Monterey County and burned 400 acres. It was contained September 14, 2018. ",9/13/2018,15:37:00Z,,
3876,CAL FIRE San Benito-Monterey Unit,2016,Monterey,5/25/2016,18:15:00Z,,36.38123,"Metz Rd & Blue Jay Ln, southeast of Soledad",-121.20059,Metz Fire,"The Metz Fire started on May 22, off Metz Road and Blue Jay Lane, southeast of Soledad in Monterey County and burned 3,876 acres.",5/22/2016,15:27:00Z,,
12,"CAL FIRE Amador, El Dorado Unit",2018,El Dorado,1/4/2019,09:03:00Z,,38.7448,Meyers Rd in Camino,-120.65672,Meyers Fire,"The Meyers Fire started September 20 2018, off Meyers Rd in Camino (El Dorado County)",9/20/2018,12:39:00Z,,4
34,Unified Command: CAL FIRE / San Bernardino County Fire,2017,San Bernardino,1/9/2018,13:47:00Z,,34.21829,"near the Hwy 15 and Hwy 215 junction, near Glen Helen Regional Park ",-117.40625,Meyers Fire,"The Meyers fire started on December 5, 2017 near the Hwy 15 and Hwy 215 junction, near Glen Helen Regional Park in San Bernardino County.",12/5/2017,13:28:00Z,,
545,CAL FIRE Riverside Unit,2017,Riverside,1/9/2018,12:42:00Z,,33.95036,Misa Canyon Road and Bluff Street,-116.88066,Mias Fire,"The Mias Fire started on August 14, 2017 off of Mias Canyon Road and Bluff Street, north of Banning (Riverside County) and burned 545 acres.",8/14/2017,15:45:00Z,,
35,CAL FIRE/Fresno County Fire,2013,Fresno,6/13/2013,21:30:00Z,,36.763367,"off McKinley Ave & Academy Ave, north of Sanger ",-119.558244,Michelle Fire,"The Michelle Fire burned in June 2013, off McKinley Ave and Academy Ave, north of Sanger in Fresno County.",6/13/2013,15:54:00Z,,
22,CAL FIRE SCU,2019,Alameda,7/12/2019,19:20:00Z,,37.093243,"patterson pass and mid way, eastern",-121.586846,Mid Fire,"The Mid Fire started July 12 2019 near Patterson Pass and Mid Way, Eastern (Alameda County)",7/12/2019,18:40:09Z,,
632,Santa Barbara County Fire,2014,Santa Barbara,5/19/2014,09:20:00Z,,34.609,Off Santa Miguelito Canyon Road in Lompoc,-120.454,Miguelito Fire,"The Miguelito Fire started on May 13, 2014 and burned 632 acres off Santa Miguelito Canyon Road in Santa Barbara County.",5/13/2014,14:00:00Z,,
100,San Bernardino National Forest,2017,San Bernardino,1/9/2018,12:16:00Z,,34.19076,"Hwy 18 x Old Waterman Canyon Rd., 1 mile south of Crestline",-117.26969,Mile Fire,"The Mile Fire started July 31 2017 off Hwy 18 and Old Waterman Canyon Rd., 1 mile south of Crestline (San Bernardino County) and burned 100 acres.",7/31/2017,14:44:00Z,,
54,CAL FIRE San Bernardino Unit/San Bernardino National Forest ,2015,San Bernardino,7/21/2015,07:20:00Z,,34.0783472,"Mill Creek Rd and Bryant St, east of Mentone",-117.0487863,Mill 2 Fire,"Mill 2 Fire started on July 12, 2015 off Mill Creek Rd and Bryant St, east of Mentone (San Bernardino County)and burned 54 acres.",7/12/2015,14:46:00Z,,
3674,Hoopa Valley Tribe ,2018,Humboldt,1/4/2019,09:17:00Z,,41.07944,"Hwy 96 & Mill Creek Road, northeast of the Town of Hoopa",-123.688056,Mill Creek 1 Fire,"The Mill Creek 1 Fire started on August 16, 2018 off Hwy 96 & Mill Creek Road, northeast of the Town of Hoopa (Humboldt County). It was contained on August 30, 2018.",8/16/2018,09:18:00Z,,
280,Los Padres National Forest,2019,Monterey,8/12/2019,08:20:00Z,,36.008889,"In Los Padres National Forest, West of Fort Hunter Liggett ",-121.466944,Mill Fire,"The Mill Fire started on July 30, 2019 in Los Padres National Forest, West of Fort Hunter Liggett in Monterey County.",7/30/2019,13:28:17Z,,
39715,Rogue River-Siskiyou National Forest,2017,Siskiyou,1/9/2018,12:42:00Z,,42.039,"17 miles east of Cave Junction, Oregon",-123.218,Miller Complex,"The Miller Complex started on August 14, 2017, 17 miles east of Cave Junction, Oregon and burned over the state line into Siskiyou County. It was 100% contained on November 9, 2017 at 39,715 acres.  ",8/14/2017,14:00:00Z,,
34,CAL FIRE/Humboldt-Del Norte Unit,2017,Humboldt,1/9/2018,12:49:00Z,,40.03697,"Miller Ranch road x Bell Springs road, 10 miles NE Leggett ",-123.64214,Miller Fire,"The Miller Fire started August 31 2017 off Miller Ranch road and Bell Springs road, 10 miles NE of Leggett (Humboldt county) and burned 34 acres.",8/31/2017,13:57:00Z,,
37,CAL FIRE San Diego County Fire,2019,San Diego,10/27/2019,18:05:00Z,,33.259861,"Miller Lane and Cole Grade Lane, North of Valley Center ",-117.027333,Miller Fire,,10/25/2019,15:05:52Z,1,3
79,Plumas National Forest,2017,Plumas,1/9/2018,13:18:00Z,,40.13278,"Hwy 89, Â¼ mile north of Crescent Mills",-120.9204,Mills File,The Mills Fire started September 3rd 2017 off Highway 89 Â¼ mile northCrescent Mills (Plumas County) and burned 79 acres.,9/3/2017,20:32:00Z,,
534,CAL FIRE San Bernardino Unit/ City of Redlands/San Bernardino Sheriff,2013,San Bernardino,7/1/2013,06:00:00Z,,34.071556,"south of Highway 38 & Bryant Street, northwest of Yucaipa ",-117.048397,Mills Fire,"The Mills Fire burned in June and July 2013 south og Highway 38 and Bryant Street, northwest of Yucaipa in San Bernardino County. ",6/28/2013,14:30:00Z,1,0
81,CAL FIRE San Bernardino Unit,2019,San Bernardino,,,,34.42386,"Milpas Rd and Valley View Rd, 10 miles SE of Apple Valley",-117.10318,Milpas Fire,"The Milpas Fire started July 22 2019 near Milpas Rd and Valley View Rd, 10 miles SE of Apple Valley in San Bernardino county.",7/22/2019,19:45:27Z,,
13,CAL FIRE Tuolumne-Calaveras Unit,2017,Stanislaus,1/9/2018,13:41:00Z,,37.89532,off Milton Road and Sonora Road north of Woodward Reservoir Park,-120.84748,Milton Fire,"The Milton Fire started on October 18, 2017 off Milton Road and Sonora Road north of Woodward Reservoir Park (Stanislaus County) and burned 13 acres.",10/18/2017,12:53:00Z,,
202,CAL FIRE Tuolumne-Calaveras Unit ,2019,Stanislaus,7/16/2019,06:48:00Z,,37.944751,"Off of Milton Road and Highway 4, North of Oakdale ",-120.84372,Milton Fire ,"Milton Fire started on July 15,2019 off of Milton Road and Highway 4, North of Oakdale in Stanislaus County.",7/15/2019,10:49:00Z,,
36,CAL FIRE Mendocino Unit,2016,Mendocino,8/31/2016,07:15:00Z,,39.8748511,"off Mina Rd & Trinity County Line, 12 miles northeast of Covelo",-123.4267011,Mina Fire,"The Mina Fire started on August 30, 2016 off Mina Rd & Trinity County Line, northeast of Covelo (Mendocino County).",8/30/2016,13:35:00Z,,
7050,CAL FIRE Fresno Kings Unit,2016,Fresno,8/18/2016,19:00:00Z,,36.09974,"off Hwy 198 & Mineral Springs Rd, W of Coalinga",-120.51057,Mineral Fire,"The Mineral Fire started on August 9, 2016 off Highway 198 cross of Mineral Springs Road, 8 miles West of Coalinga in Fresno County.",8/9/2016,13:08:00Z,,2
4310,U.S. Forest Service - Plumas National Forest,2017,Plumas,1/9/2018,12:08:00Z,,39.9034,"Forest Road 24N26, 3 miles southwest of Quincy (Plumas County)",-120.9761,Minerva Fire,"The  Minerva Fire started on July 29, 2017 off Forest Road 24N26, 3 miles southwest of Quincy Plumas County and burned 4,310 acres.",7/29/2017,18:55:00Z,,
11,CAL FIRE Santa Clara Unit,2019,Alameda,9/2/2019,19:13:00Z,,37.545167,"Mines Road, Livermore",-121.596667,Mines Fire,"The Mines Fire started on September 2, 2019 on Mines Road, Livermore in Alameda County",9/2/2019,14:36:35Z,,
17,CAL FIRE Santa Clara Unit,2019,Santa Clara,6/27/2019,08:48:00Z,,37.494136,Mines Road and Turner Gulch in the San Antone Valley. ,-121.534827,Mines Fire,,6/26/2019,18:06:54Z,,
35,CAL FIRE Santa Clara Unit,2019,Alameda,10/27/2019,13:55:00Z,,37.62782,"Mines Rd and Del Valle Rd, southeast of Livermore",-121.68598,Mines Fire,"The Mines Fire started October 25, 2019 off Mines Rd and Del Valle Rd, southeast of Livermore in Alameda County.",10/24/2019,23:16:18Z,,
44,CAL FIRE Santa Clara Unit,2017,Alameda,1/9/2018,12:45:00Z,,37.56181,"Mines Road and Crane Ridge Road, 8 miles S of Livermore",-121.56425,Mines Fire,"The Mines Fire started on August 27, 2017 off Mines Road and Crane Ridge Road, 8 miles south of Livermore in Alameda County and burned 44 acres.",8/27/2017,17:45:00Z,,
506,Kern County Fire,2017,Kern,1/9/2018,10:07:00Z,,35.4605,"Round Mountain Road and Amaya Court, north of Lake Ming",-118.85896,Ming Fire,"The Ming Fire started on May 20, 2017 off of Round Mountain Road and Amaya Court, north of Lake Ming, Kern County and burned 506 acres.",5/20/2017,14:23:00Z,,
12,San Rafael Fire ,2018,Marin,1/4/2019,10:09:00Z,,37.97638,"Mission Avenue and C Street, City of San Rafael",-122.5275,Mission Fire,"The Mission Fire started on June 9, 2018 at Mission Avenue and C Street, City of San Rafael (Marin County). This fire burned 12.6 acres and was contained on June 9, 2018.",6/9/2018,15:30:00Z,,
1035,CAL FIRE Madera-Mariposa-Merced Unit / Sierra National Forest,2017,Madera,1/9/2018,13:18:00Z,,37.21616,"Mission Dr. and Italian Bar Rd., 2 miles east of North Fork",-119.48067,Mission Fire,"The Mission Fire started on September 3, 2017 off Mission Drive and Italian Bar Road, 2 miles east of North Fork (Madera County) and burned 1,035 acres.",9/3/2017,13:06:00Z,,4
20,CAL FIRE Sonoma-Lake-Napa Unit,2016,Lake,8/31/2016,07:05:00Z,,39.1408865,"Off Hwy 29 & Mockingbird Lane, Upper Lake",-122.9148951,Mockingbird Fire,"The Mockingbird Fire started on August 30, 2016 off Hwy 29 & Mockingbird Lane, Upper Lake (Lake County).",8/30/2016,16:54:00Z,,
83120,Modoc National Forest,2017,Modoc,1/9/2018,12:05:00Z,,41.58525615,throughout Modoc County,-120.8706097,Modoc July Complex,"The Modoc July Complex started July 24 2017 throughout Modoc County and burned 83,120 acres.",7/24/2017,12:00:00Z,,
1651,Modoc National Forest,2014,Modoc,7/3/2014,10:30:00Z,,41.89,15 fires across the Modoc National Forest,-120.79,Modoc Lightning Complex,"The Modoc Lightning Complex started on July 1, 2014 and was 15 fires that burned 1,651 acres on the Modoc National Forest in Modoc County.",7/1/2014,19:00:00Z,,
1265,"Unified Command: CAL FIRE San Bernardino Unit, Cal Trans, and Inyo County Sheriff's Office",2018,Inyo,1/3/2019,13:09:00Z,,36.71537,"Highway 395 and Moffat Ranch Road, north of Lone Pine",-118.08449,Moffat Fire,"The Moffet Fire started on April 19, 2018 Highway 395 and Moffat Ranch Road, north of Lone Pine in Inyo County and burned 1,265 acres.",4/19/2018,10:28:00Z,,
32,CAL FIRE Siskiyou Unit,2016,Siskiyou,9/13/2016,18:30:00Z,,41.6314,"off of Moffett Creek Rd and Luce Gulch Rd, northeast of Fort Jones",-122.7933,Moffett Fire,"The Moffett Fire started on September 12, 2016 off of Moffett Creek Rd and Luce Gulch Rd, northeast of Fort Jones (Siskiyou County) and burned 32 acres.",9/12/2016,16:28:00Z,,
0,Stanislaus National Forest,2016,Alpine,8/30/2016,12:05:00Z,,38.57554,Mokelumne Wilderness,-120.00606,Mokelumne Fire,"The Mokelumne Fire started on August 18, 2016 in the Mokelumne Wilderness (Alpine County)",8/18/2016,12:05:00Z,,
10,CAL FIRE Butte County Fire Department ,2019,Butte,,,,39.423833,"Off Moms Lane and Lone Tree Road, South of Orville ",-121.579738,Moms Fire ,"Moms Fire started on July 23, 2019 Off Moms Lane and Lone Tree Road, South of Orville in Butte County.",7/23/2019,14:41:00Z,,
0,Ventura County Fire and Santa Barbara County Fire ,2018,Ventura,1/3/2019,09:43:00Z,,34.43668716,"Montecito, Summerland and Carpenteria",-119.6319567,Montecito Flooding / Mudflows,"Flooding and mudflows started on January 9, 2018 in the Montecito, Summerland, and Carpenteria areas in Santa Barbara County. ",1/9/2018,04:00:00Z,,
450,CAL FIRE/Fresno County Fire,2017,Fresno,1/9/2018,10:30:00Z,,36.616986,"off South Monterey Ave. & W South Ave., near Tranquillity ",-120.369347,Monterey Fire,"The Monterey Fire started on June 11, 2017 near Tranquillity in Fresno County and burned 450 acres.",6/11/2017,17:15:00Z,,
62,CAL FIRE San Diego Unit,2017,San Diego,1/9/2018,12:44:00Z,,33.20988,"Montezuma Valley Rd., near the Community of Borrego Springs.",-116.46989,Montezuma Fire,"The Montezuma fire started on August 26, 2017 off Montezuma Valley Rd., near the Community of Borrego Springs in San Diego County and burned 62 acres.",8/26/2017,11:30:00Z,,
